26 1101
  3.00000000   0.00000000  20.00000000 1101
 -0.00000000   0.00000000  -0.00000000   0.06400000
 -0.00000000   0.00000000  -0.00000000   0.06500000
 -0.00000000   0.00000000  -0.00000000   0.06600000
 -0.00000000   0.00000000  -0.00000000   0.06700000
 -0.00000000   0.00000000  -0.00000000   0.06800000
 -0.00000000   0.00000000  -0.00000000   0.06900000
 -0.00000000   0.00000000  -0.00000000   0.07000000
 -0.00000000   0.00000000  -0.00000000   0.07100000
 -0.00000000   0.00000000  -0.00000000   0.07200000
 -0.00000000   0.00000000  -0.00000000   0.07300000
 -0.00000000   0.00000000  -0.00000000   0.07400000
 -0.00000000   0.00000000  -0.00000000   0.07500000
 -0.00000000   0.00000000  -0.00000000   0.07600000
 -0.00000000   0.00000000  -0.00000000   0.07700000
 -0.00000000   0.00000000  -0.00000000   0.07800000
 -0.00000000   0.00000000  -0.00000000   0.07900000
 -0.00000000   0.00000000  -0.00000000   0.08000000
 -0.00000000   0.00000000  -0.00000000   0.08100000
 -0.00000000   0.00000000  -0.00000000   0.08200000
 -0.00000000   0.00000000  -0.00000000   0.08300000
 -0.00000000   0.00000000  -0.00000000   0.08400000
 -0.00000000   0.00000000  -0.00000000   0.08500000
 -0.00000000   0.00000000  -0.00000000   0.08600000
 -0.00000000   0.00000000  -0.00000000   0.08700000
 -0.00000000   0.00000000  -0.00000000   0.08800000
 -0.00000000   0.00000000  -0.00000000   0.08900000
 -0.00000000   0.00000000  -0.00000000   0.09000000
 -0.00000000   0.00000000  -0.00000000   0.09100000
 -0.00000000   0.00000000  -0.00000000   0.09200000
 -0.00000000   0.00000000  -0.00000000   0.09300000
 -0.00000000   0.00000000  -0.00000000   0.09400000
 -0.00000000   0.00000000  -0.00000000   0.09500000
 -0.00000000   0.00000000  -0.00000000   0.09600000
 -0.00000000   0.00000000  -0.00000000   0.09700000
 -0.00000000   0.00000000  -0.00000000   0.09800000
 -0.00000000   0.00000000  -0.00000000   0.09900000
 -0.00000000   0.00000000  -0.00000000   0.10000000
 -0.00000000   0.00000000  -0.00000000   0.10100000
 -0.00000000   0.00000000  -0.00000000   0.10200000
 -0.00000000   0.00000000  -0.00000000   0.10300000
 -0.00000000   0.00000000  -0.00000000   0.10400000
 -0.00000000   0.00000000  -0.00000000   0.10500000
 -0.00000000   0.00000000  -0.00000000   0.10600000
 -0.00000000   0.00000000  -0.00000000   0.10700000
 -0.00000000   0.00000000  -0.00000000   0.10800000
 -0.00000000   0.00000000  -0.00000000   0.10900000
 -0.00000000   0.00000000  -0.00000000   0.11000000
 -0.00000000   0.00000000  -0.00000000   0.11100000
 -0.00000000   0.00000000  -0.00000000   0.11200000
 -0.00000000   0.00000000  -0.00000000   0.11300000
 -0.00000000   0.00000000  -0.00000000   0.11400000
 -0.00000000   0.00000000  -0.00000000   0.11500000
 -0.00000000   0.00000000  -0.00000000   0.11600000
 -0.00000000   0.00000000  -0.00000000   0.11700000
 -0.00000000   0.00000000  -0.00000000   0.11800000
 -0.00000000   0.00000000  -0.00000000   0.11900000
 -0.00000000   0.00000000  -0.00000000   0.12000000
 -0.00000000   0.00000000  -0.00000000   0.12100000
 -0.00000000   0.00000000  -0.00000000   0.12200000
 -0.00000000   0.00000000  -0.00000000   0.12300000
 -0.00000000   0.00000000  -0.00000000   0.12400000
 -0.00000000   0.00000000  -0.00000000   0.12500000
 -0.00000000   0.00000000  -0.00000000   0.12600000
 -0.00000000   0.00000000  -0.00000000   0.12700000
 -0.00000000   0.00000000  -0.00000000   0.12800000
 -0.00000000   0.00000000  -0.00000000   0.12900000
 -0.00000000   0.00000000  -0.00000000   0.13000000
 -0.00000000   0.00000000  -0.00000000   0.13100000
 -0.00000000   0.00000000  -0.00000000   0.13200000
 -0.00000000   0.00000000  -0.00000000   0.13300000
 -0.00000000   0.00000000  -0.00000000   0.13400000
 -0.00000000   0.00000000  -0.00000000   0.13500000
 -0.00000000   0.00000000  -0.00000000   0.13600000
 -0.00000000   0.00000000  -0.00000000   0.13700000
 -0.00000000   0.00000000  -0.00000000   0.13800000
 -0.00000000   0.00000000  -0.00000000   0.13900000
 -0.00000000   0.00000000  -0.00000000   0.14000000
 -0.00000000   0.00000000  -0.00000000   0.14100000
 -0.00000000   0.00000000  -0.00000000   0.14200000
 -0.00000000   0.00000000  -0.00000000   0.14300000
 -0.00000000   0.00000000  -0.00000000   0.14400000
 -0.00000000   0.00000000  -0.00000000   0.14500000
 -0.00000000   0.00000000  -0.00000000   0.14600000
 -0.00000000   0.00000000  -0.00000000   0.14700000
 -0.00000000   0.00000000  -0.00000000   0.14800000
 -0.00000000   0.00000000  -0.00000000   0.14900000
 -0.00000000   0.00000000  -0.00000000   0.15000000
 -0.00000000   0.00000000  -0.00000000   0.15100000
 -0.00000000   0.00000000  -0.00000000   0.15200000
 -0.00000000   0.00000000  -0.00000000   0.15300000
 -0.00000000   0.00000000  -0.00000000   0.15400000
 -0.00000000   0.00000000  -0.00000000   0.15500000
 -0.00000000   0.00000000  -0.00000000   0.15600000
 -0.00000000   0.00000000  -0.00000000   0.15700000
 -0.00000000   0.00000000  -0.00000000   0.15800000
 -0.00000000   0.00000000  -0.00000000   0.15900000
 -0.00000000   0.00000000  -0.00000000   0.16000000
 -0.00000000   0.00000000  -0.00000000   0.16100000
 -0.00000000   0.00000000  -0.00000000   0.16200000
 -0.00000000   0.00000000  -0.00000000   0.16300000
 -0.00000000   0.00000000  -0.00000000   0.16400000
 -0.00000000   0.00000000  -0.00000000   0.16500000
 -0.00000000   0.00000000  -0.00000000   0.16600000
 -0.00000000   0.00000000  -0.00000000   0.16700000
 -0.00000000   0.00000000  -0.00000000   0.16800000
 -0.00000000   0.00000000  -0.00000000   0.16900000
 -0.00000000   0.00000000  -0.00000000   0.17000000
 -0.00000000   0.00000000  -0.00000000   0.17100000
 -0.00000000   0.00000000  -0.00000000   0.17200000
 -0.00000000   0.00000000  -0.00000000   0.17300000
 -0.00000000   0.00000000  -0.00000000   0.17400000
 -0.00000000   0.00000000  -0.00000000   0.17500000
 -0.00000000   0.00000000  -0.00000000   0.17600000
 -0.00000000   0.00000000  -0.00000000   0.17700000
 -0.00000000   0.00000000  -0.00000000   0.17800000
 -0.00000000   0.00000000  -0.00000000   0.17900000
 -0.00000000   0.00000000  -0.00000000   0.18000000
 -0.00000000   0.00000000  -0.00000000   0.18100000
 -0.00000000   0.00000000  -0.00000000   0.18200000
 -0.00000000   0.00000000  -0.00000000   0.18300000
 -0.00000000   0.00000000  -0.00000000   0.18400000
 -0.00000000   0.00000000  -0.00000000   0.18500000
 -0.00000000   0.00000000  -0.00000000   0.18600000
 -0.00000000   0.00000000  -0.00000000   0.18700000
 -0.00000000   0.00000000  -0.00000000   0.18800000
 -0.00000000   0.00000000  -0.00000000   0.18900000
 -0.00000000   0.00000000  -0.00000000   0.19000000
 -0.00000000   0.00000000  -0.00000000   0.19100000
 -0.00000000   0.00000000  -0.00000000   0.19200000
 -0.00000000   0.00000000  -0.00000000   0.19300000
 -0.00000000   0.00000000  -0.00000000   0.19400000
 -0.00000000   0.00000000  -0.00000000   0.19500000
 -0.00000000   0.00000000  -0.00000000   0.19600000
 -0.00000000   0.00000000  -0.00000000   0.19700000
 -0.00000000   0.00000000  -0.00000000   0.19800000
 -0.00000000   0.00000000  -0.00000000   0.19900000
 -0.00000000   0.00000000  -0.00000000   0.20000000
 -0.00000000   0.00000000  -0.00000000   0.20100000
 -0.00000000   0.00000000  -0.00000000   0.20200000
 -0.00000000   0.00000000  -0.00000000   0.20300000
 -0.00000000   0.00000000  -0.00000000   0.20400000
 -0.00000000   0.00000000  -0.00000000   0.20500000
 -0.00000000   0.00000000  -0.00000000   0.20600000
 -0.00000000   0.00000000  -0.00000000   0.20700000
 -0.00000000   0.00000000  -0.00000000   0.20800000
 -0.00000000   0.00000000  -0.00000000   0.20900000
 -0.00000000   0.00000000  -0.00000000   0.21000000
 -0.00000000   0.00000000  -0.00000000   0.21100000
 -0.00000000   0.00000000  -0.00000000   0.21200000
 -0.00000000   0.00000000  -0.00000000   0.21300000
 -0.00000000   0.00000000  -0.00000000   0.21400000
 -0.00000000   0.00000000  -0.00000000   0.21500000
 -0.00000000   0.00000000  -0.00000000   0.21600000
 -0.00000000   0.00000000  -0.00000000   0.21700000
 -0.00000000   0.00000000  -0.00000000   0.21800000
 -0.00000000   0.00000000  -0.00000000   0.21900000
 -0.00000000   0.00000000  -0.00000000   0.22000000
 -0.00000000   0.00000000  -0.00000000   0.22100000
 -0.00000000   0.00000000  -0.00000000   0.22200000
 -0.00000000   0.00000000  -0.00000000   0.22300000
 -0.00000000   0.00000000  -0.00000000   0.22400000
 -0.00000000   0.00000000  -0.00000000   0.22500000
 -0.00000000   0.00000000  -0.00000000   0.22600000
 -0.00000000   0.00000000  -0.00000000   0.22700000
 -0.00000000   0.00000000  -0.00000000   0.22800000
 -0.00000000   0.00000000  -0.00000000   0.22900000
 -0.00000000   0.00000000  -0.00000000   0.23000000
 -0.00000000   0.00000000  -0.00000000   0.23100000
 -0.00000000   0.00000000  -0.00000000   0.23200000
 -0.00000000   0.00000000  -0.00000000   0.23300000
 -0.00000000   0.00000000  -0.00000000   0.23400000
 -0.00000000   0.00000000  -0.00000000   0.23500000
 -0.00000000   0.00000000  -0.00000000   0.23600000
 -0.00000000   0.00000000  -0.00000000   0.23700000
 -0.00000000   0.00000000  -0.00000000   0.23800000
 -0.00000000   0.00000000  -0.00000000   0.23900000
 -0.00000000   0.00000000  -0.00000000   0.24000000
 -0.00000000   0.00000000  -0.00000000   0.24100000
 -0.00000000   0.00000000  -0.00000000   0.24200000
 -0.00000000   0.00000000  -0.00000000   0.24300000
 -0.00000000   0.00000000  -0.00000000   0.24400000
 -0.00000000   0.00000000  -0.00000000   0.24500000
 -0.00000000   0.00000000  -0.00000000   0.24600000
 -0.00000000   0.00000000  -0.00000000   0.24700000
 -0.00000000   0.00000000  -0.00000000   0.24800000
 -0.00000000   0.00000000  -0.00000000   0.24900000
 -0.00000000   0.00000000  -0.00000000   0.25000000
 -0.00000000   0.00000000  -0.00000000   0.25100000
 -0.00000000   0.00000000  -0.00000000   0.25200000
 -0.00000000   0.00000000  -0.00000000   0.25300000
 -0.00000000   0.00000000  -0.00000000   0.25400000
 -0.00000000   0.00000000  -0.00000000   0.25500000
 -0.00000000   0.00000000  -0.00000000   0.25600000
 -0.00000000   0.00000000  -0.00000000   0.25700000
 -0.00000000   0.00000000  -0.00000000   0.25800000
 -0.00000000   0.00000000  -0.00000000   0.25900000
 -0.00000000   0.00000000  -0.00000000   0.26000000
 -0.00000000   0.00000000  -0.00000000   0.26100000
 -0.00000000   0.00000000  -0.00000000   0.26200000
 -0.00000000   0.00000000  -0.00000000   0.26300000
 -0.00000000   0.00000000  -0.00000000   0.26400000
 -0.00000000   0.00000000  -0.00000000   0.26500000
 -0.00000000   0.00000000  -0.00000000   0.26600000
 -0.00000000   0.00000000  -0.00000000   0.26700000
 -0.00000000   0.00000000  -0.00000000   0.26800000
 -0.00000000   0.00000000  -0.00000000   0.26900000
 -0.00000000   0.00000000  -0.00000000   0.27000000
 -0.00000000   0.00000000  -0.00000000   0.27100000
 -0.00000000   0.00000000  -0.00000000   0.27200000
 -0.00000000   0.00000000  -0.00000000   0.27300000
 -0.00000000   0.00000000  -0.00000000   0.27400000
 -0.00000000   0.00000000  -0.00000000   0.27500000
 -0.00000000   0.00000000  -0.00000000   0.27600000
 -0.00000000   0.00000000  -0.00000000   0.27700000
 -0.00000000   0.00000000  -0.00000000   0.27800000
 -0.00000000   0.00000000  -0.00000000   0.27900000
 -0.00000000   0.00000000  -0.00000000   0.28000000
 -0.00000000   0.00000000  -0.00000000   0.28100000
 -0.00000000   0.00000000  -0.00000000   0.28200000
 -0.00000000   0.00000000  -0.00000000   0.28300000
 -0.00000000   0.00000000  -0.00000000   0.28400000
 -0.00000000   0.00000000  -0.00000000   0.28500000
 -0.00000000   0.00000000  -0.00000000   0.28600000
 -0.00000000   0.00000000  -0.00000000   0.28700000
 -0.00000000   0.00000000  -0.00000000   0.28800000
 -0.00000000   0.00000000  -0.00000000   0.28900000
 -0.00000000   0.00000000  -0.00000000   0.29000000
 -0.00000000   0.00000000  -0.00000000   0.29100000
 -0.00000000   0.00000000  -0.00000000   0.29200000
 -0.00000000   0.00000000  -0.00000000   0.29300000
 -0.00000000   0.00000000  -0.00000000   0.29400000
 -0.00000000   0.00000000  -0.00000000   0.29500000
 -0.00000000   0.00000000  -0.00000000   0.29600000
 -0.00000000   0.00000000  -0.00000000   0.29700000
 -0.00000000   0.00000000  -0.00000000   0.29800000
 -0.00000000   0.00000000  -0.00000000   0.29900000
 -0.00000000   0.00000000  -0.00000000   0.30000000
 -0.00000000   0.00000000  -0.00000000   0.30100000
 -0.00000000   0.00000000  -0.00000000   0.30200000
 -0.00000000   0.00000000  -0.00000000   0.30300000
 -0.00000000   0.00000000  -0.00000000   0.30400000
 -0.00000000   0.00000000  -0.00000000   0.30500000
 -0.00000000   0.00000000  -0.00000000   0.30600000
 -0.00000000   0.00000000  -0.00000000   0.30700000
 -0.00000000   0.00000000  -0.00000000   0.30800000
 -0.00000000   0.00000000  -0.00000000   0.30900000
 -0.00000000   0.00000000  -0.00000000   0.31000000
 -0.00000000   0.00000000  -0.00000000   0.31100000
 -0.00000000   0.00000000  -0.00000000   0.31200000
 -0.00000000   0.00000000  -0.00000000   0.31300000
 -0.00000000   0.00000000  -0.00000000   0.31400000
 -0.00000000   0.00000000  -0.00000000   0.31500000
 -0.00000000   0.00000000  -0.00000000   0.31600000
 -0.00000000   0.00000000  -0.00000000   0.31700000
 -0.00000000   0.00000000  -0.00000000   0.31800000
 -0.00000000   0.00000000  -0.00000000   0.31900000
 -0.00000000   0.00000000  -0.00000000   0.32000000
 -0.00000000   0.00000000  -0.00000000   0.32100000
 -0.00000000   0.00000000  -0.00000000   0.32200000
 -0.00000000   0.00000000  -0.00000000   0.32300000
 -0.00000000   0.00000000  -0.00000000   0.32400000
 -0.00000000   0.00000000  -0.00000000   0.32500000
 -0.00000000   0.00000000  -0.00000000   0.32600000
 -0.00000000   0.00000000  -0.00000000   0.32700000
 -0.00000000   0.00000000  -0.00000000   0.32800000
 -0.00000000   0.00000000  -0.00000000   0.32900000
 -0.00000000   0.00000000  -0.00000000   0.33000000
 -0.00000000   0.00000000  -0.00000000   0.33100000
 -0.00000000   0.00000000  -0.00000000   0.33200000
 -0.00000000   0.00000000  -0.00000000   0.33300000
 -0.00000000   0.00000000  -0.00000000   0.33400000
 -0.00000000   0.00000000  -0.00000000   0.33500000
 -0.00000000   0.00000000  -0.00000000   0.33600000
 -0.00000000   0.00000000  -0.00000000   0.33700000
 -0.00000000   0.00000000  -0.00000000   0.33800000
 -0.00000000   0.00000000  -0.00000000   0.33900000
 -0.00000000   0.00000000  -0.00000000   0.34000000
 -0.00000000   0.00000000  -0.00000000   0.34100000
 -0.00000000   0.00000000  -0.00000000   0.34200000
 -0.00000000   0.00000000  -0.00000000   0.34300000
 -0.00000000   0.00000000  -0.00000000   0.34400000
 -0.00000000   0.00000000  -0.00000000   0.34500000
 -0.00000000   0.00000000  -0.00000000   0.34600000
 -0.00000000   0.00000000  -0.00000000   0.34700000
 -0.00000000   0.00000000  -0.00000000   0.34800000
 -0.00000000   0.00000000  -0.00000000   0.34900000
 -0.00000000   0.00000000  -0.00000000   0.35000000
 -0.00000000   0.00000000  -0.00000000   0.35100000
 -0.00000000   0.00000000  -0.00000000   0.35200000
 -0.00000000   0.00000000  -0.00000000   0.35300000
 -0.00000000   0.00000000  -0.00000000   0.35400000
 -0.00000000   0.00000000  -0.00000000   0.35500000
 -0.00000000   0.00000000  -0.00000000   0.35600000
 -0.00000000   0.00000000  -0.00000000   0.35700000
 -0.00000000   0.00000000  -0.00000000   0.35800000
 -0.00000000   0.00000000  -0.00000000   0.35900000
 -0.00000000   0.00000000  -0.00000000   0.36000000
 -0.00000000   0.00000000  -0.00000000   0.36100000
 -0.00000000   0.00000000  -0.00000000   0.36200000
 -0.00000000   0.00000000  -0.00000000   0.36300000
 -0.00000000   0.00000000  -0.00000000   0.36400000
 -0.00000000   0.00000000  -0.00000000   0.36500000
 -0.00000000   0.00000000  -0.00000000   0.36600000
 -0.00000000   0.00000000  -0.00000000   0.36700000
 -0.00000000   0.00000000  -0.00000000   0.36800000
 -0.00000000   0.00000000  -0.00000000   0.36900000
 -0.00000000   0.00000000  -0.00000000   0.37000000
 -0.00000000   0.00000000  -0.00000000   0.37100000
 -0.00000000   0.00000000  -0.00000000   0.37200000
 -0.00000000   0.00000000  -0.00000000   0.37300000
 -0.00000000   0.00000000  -0.00000000   0.37400000
 -0.00000000   0.00000000  -0.00000000   0.37500000
 -0.00000000   0.00000000  -0.00000000   0.37600000
 -0.00000000   0.00000000  -0.00000000   0.37700000
 -0.00000000   0.00000000  -0.00000000   0.37800000
 -0.00000000   0.00000000  -0.00000000   0.37900000
 -0.00000000   0.00000000  -0.00000000   0.38000000
 -0.00000000   0.00000000  -0.00000000   0.38100000
 -0.00000000   0.00000000  -0.00000000   0.38200000
 -0.00000000   0.00000000  -0.00000000   0.38300000
 -0.00000000   0.00000000  -0.00000000   0.38400000
 -0.00000000   0.00000000  -0.00000000   0.38500000
 -0.00000000   0.00000000  -0.00000000   0.38600000
 -0.00000000   0.00000000  -0.00000000   0.38700000
 -0.00000000   0.00000000  -0.00000000   0.38800000
 -0.00000000   0.00000000  -0.00000000   0.38900000
 -0.00000000   0.00000000  -0.00000000   0.39000000
 -0.00000000   0.00000000  -0.00000000   0.39100000
 -0.00000000   0.00000000  -0.00000000   0.39200000
 -0.00000000   0.00000000  -0.00000000   0.39300000
 -0.00000000   0.00000000  -0.00000000   0.39400000
 -0.00000000   0.00000000  -0.00000000   0.39500000
 -0.00000000   0.00000000  -0.00000000   0.39600000
 -0.00000000   0.00000000  -0.00000000   0.39700000
 -0.00000000   0.00000000  -0.00000000   0.39800000
 -0.00000000   0.00000000  -0.00000000   0.39900000
 -0.00000000   0.00000000  -0.00000000   0.40000000
 -0.00000000   0.00000000  -0.00000000   0.40100000
 -0.00000000   0.00000000  -0.00000000   0.40200000
 -0.00000000   0.00000000  -0.00000000   0.40300000
 -0.00000000   0.00000000  -0.00000000   0.40400000
 -0.00000000   0.00000000  -0.00000000   0.40500000
 -0.00000000   0.00000000  -0.00000000   0.40600000
 -0.00000000   0.00000000  -0.00000000   0.40700000
 -0.00000000   0.00000000  -0.00000000   0.40800000
 -0.00000000   0.00000000  -0.00000000   0.40900000
 -0.00000000   0.00000000  -0.00000000   0.41000000
 -0.00000000   0.00000000  -0.00000000   0.41100000
 -0.00000000   0.00000000  -0.00000000   0.41200000
 -0.00000000   0.00000000  -0.00000000   0.41300000
 -0.00000000   0.00000000  -0.00000000   0.41400000
 -0.00000000   0.00000000  -0.00000000   0.41500000
 -0.00000000   0.00000000  -0.00000000   0.41600000
 -0.00000000   0.00000000  -0.00000000   0.41700000
 -0.00000000   0.00000000  -0.00000000   0.41800000
 -0.00000000   0.00000000  -0.00000000   0.41900000
 -0.00000000   0.00000000  -0.00000000   0.42000000
 -0.00000000   0.00000000  -0.00000000   0.42100000
 -0.00000000   0.00000000  -0.00000000   0.42200000
 -0.00000000   0.00000000  -0.00000000   0.42300000
 -0.00000000   0.00000000  -0.00000000   0.42400000
 -0.00000000   0.00000000  -0.00000000   0.42500000
 -0.00000000   0.00000000  -0.00000000   0.42600000
 -0.00000000   0.00000000  -0.00000000   0.42700000
 -0.00000000   0.00000000  -0.00000000   0.42800000
 -0.00000000   0.00000000  -0.00000000   0.42900000
 -0.00000000   0.00000000  -0.00000000   0.43000000
 -0.00000000   0.00000000  -0.00000000   0.43100000
 -0.00000000   0.00000000  -0.00000000   0.43200000
 -0.00000000   0.00000000  -0.00000000   0.43300000
 -0.00000000   0.00000000  -0.00000000   0.43400000
 -0.00000000   0.00000000  -0.00000000   0.43500000
 -0.00000000   0.00000000  -0.00000000   0.43600000
 -0.00000000   0.00000000  -0.00000000   0.43700000
 -0.00000000   0.00000000  -0.00000000   0.43800000
 -0.00000000   0.00000000  -0.00000000   0.43900000
 -0.00000000   0.00000000  -0.00000000   0.44000000
 -0.00000000   0.00000000  -0.00000000   0.44100000
 -0.00000000   0.00000000  -0.00000000   0.44200000
 -0.00000000   0.00000000  -0.00000000   0.44300000
 -0.00000000   0.00000000  -0.00000000   0.44400000
 -0.00000000   0.00000000  -0.00000000   0.44500000
 -0.00000000   0.00000000  -0.00000000   0.44600000
 -0.00000000   0.00000000  -0.00000000   0.44700000
 -0.00000000   0.00000000  -0.00000000   0.44800000
 -0.00000000   0.00000000  -0.00000000   0.44900000
 -0.00000000   0.00000000  -0.00000000   0.45000000
 -0.00000000   0.00000000  -0.00000000   0.45100000
 -0.00000000   0.00000000  -0.00000000   0.45200000
 -0.00000000   0.00000000  -0.00000000   0.45300000
 -0.00000000   0.00000000  -0.00000000   0.45400000
 -0.00000000   0.00000000  -0.00000000   0.45500000
 -0.00000000   0.00000000  -0.00000000   0.45600000
 -0.00000000   0.00000000  -0.00000000   0.45700000
 -0.00000000   0.00000000  -0.00000000   0.45800000
 -0.00000000   0.00000000  -0.00000000   0.45900000
 -0.00000000   0.00000000  -0.00000000   0.46000000
 -0.00000000   0.00000000  -0.00000000   0.46100000
 -0.00000000   0.00000000  -0.00000000   0.46200000
 -0.00000000   0.00000000  -0.00000000   0.46300000
 -0.00000000   0.00000000  -0.00000000   0.46400000
 -0.00000000   0.00000000  -0.00000000   0.46500000
 -0.00000000   0.00000000  -0.00000000   0.46600000
 -0.00000000   0.00000000  -0.00000000   0.46700000
 -0.00000000   0.00000000  -0.00000000   0.46800000
 -0.00000000   0.00000000  -0.00000000   0.46900000
 -0.00000000   0.00000000  -0.00000000   0.47000000
 -0.00000000   0.00000000  -0.00000000   0.47100000
 -0.00000000   0.00000000  -0.00000000   0.47200000
 -0.00000000   0.00000000  -0.00000000   0.47300000
 -0.00000000   0.00000000  -0.00000000   0.47400000
 -0.00000000   0.00000000  -0.00000000   0.47500000
 -0.00000000   0.00000000  -0.00000000   0.47600000
 -0.00000000   0.00000000  -0.00000000   0.47700000
 -0.00000000   0.00000000  -0.00000000   0.47800000
 -0.00000000   0.00000000  -0.00000000   0.47900000
 -0.00000000   0.00000000  -0.00000000   0.48000000
 -0.00000000   0.00000000  -0.00000000   0.48100000
 -0.00000000   0.00000000  -0.00000000   0.48200000
 -0.00000000   0.00000000  -0.00000000   0.48300000
 -0.00000000   0.00000000  -0.00000000   0.48400000
 -0.00000000   0.00000000  -0.00000000   0.48500000
 -0.00000000   0.00000000  -0.00000000   0.48600000
 -0.00000000   0.00000000  -0.00000000   0.48700000
 -0.00000000   0.00000000  -0.00000000   0.48800000
 -0.00000000   0.00000000  -0.00000000   0.48900000
 -0.00000000   0.00000000  -0.00000000   0.49000000
 -0.00000000   0.00000000  -0.00000000   0.49100000
 -0.00000000   0.00000000  -0.00000000   0.49200000
 -0.00000000   0.00000000  -0.00000000   0.49300000
 -0.00000000   0.00000000  -0.00000000   0.49400000
 -0.00000000   0.00000000  -0.00000000   0.49500000
 -0.00000000   0.00000000  -0.00000000   0.49600000
 -0.00000000   0.00000000  -0.00000000   0.49700000
 -0.00000000   0.00000000  -0.00000000   0.49800000
 -0.00000000   0.00000000  -0.00000000   0.49900000
 -0.00000000   0.00000000  -0.00000000   0.50000000
 -0.00000000   0.00000000  -0.00000000   0.50100000
 -0.00000000   0.00000000  -0.00000000   0.50200000
 -0.00000000   0.00000000  -0.00000000   0.50300000
 -0.00000000   0.00000000  -0.00000000   0.50400000
 -0.00000000   0.00000000  -0.00000000   0.50500000
 -0.00000000   0.00000000  -0.00000000   0.50600000
 -0.00000000   0.00000000  -0.00000000   0.50700000
 -0.00000000   0.00000000  -0.00000000   0.50800000
 -0.00000000   0.00000000  -0.00000000   0.50900000
 -0.00000000   0.00000000  -0.00000000   0.51000000
 -0.00000000   0.00000000  -0.00000000   0.51100000
 -0.00000000   0.00000000  -0.00000000   0.51200000
 -0.00000000   0.00000000  -0.00000000   0.51300000
 -0.00000000   0.00000000  -0.00000000   0.51400000
 -0.00000000   0.00000000  -0.00000000   0.51500000
 -0.00000000   0.00000000  -0.00000000   0.51600000
 -0.00000000   0.00000000  -0.00000000   0.51700000
 -0.00000000   0.00000000  -0.00000000   0.51800000
 -0.00000000   0.00000000  -0.00000000   0.51900000
 -0.00000000   0.00000000  -0.00000000   0.52000000
 -0.00000000   0.00000000  -0.00000000   0.52100000
 -0.00000000   0.00000000  -0.00000000   0.52200000
 -0.00000000   0.00000000  -0.00000000   0.52300000
 -0.00000000   0.00000000  -0.00000000   0.52400000
 -0.00000000   0.00000000  -0.00000000   0.52500000
 -0.00000000   0.00000000  -0.00000000   0.52600000
 -0.00000000   0.00000000  -0.00000000   0.52700000
 -0.00000000   0.00000000  -0.00000000   0.52800000
 -0.00000000   0.00000000  -0.00000000   0.52900000
 -0.00000000   0.00000000  -0.00000000   0.53000000
 -0.00000000   0.00000000  -0.00000000   0.53100000
 -0.00000000   0.00000000  -0.00000000   0.53200000
 -0.00000000   0.00000000  -0.00000000   0.53300000
 -0.00000000   0.00000000  -0.00000000   0.53400000
 -0.00000000   0.00000000  -0.00000000   0.53500000
 -0.00000000   0.00000000  -0.00000000   0.53600000
 -0.00000000   0.00000000  -0.00000000   0.53700000
 -0.00000000   0.00000000  -0.00000000   0.53800000
 -0.00000000   0.00000000  -0.00000000   0.53900000
 -0.00000000   0.00000000  -0.00000000   0.54000000
 -0.00000000   0.00000000  -0.00000000   0.54100000
 -0.00000000   0.00000000  -0.00000000   0.54200000
 -0.00000000   0.00000000  -0.00000000   0.54300000
 -0.00000000   0.00000000  -0.00000000   0.54400000
 -0.00000000   0.00000000  -0.00000000   0.54500000
 -0.00000000   0.00000000  -0.00000000   0.54600000
 -0.00000000   0.00000000  -0.00000000   0.54700000
 -0.00000000   0.00000000  -0.00000000   0.54800000
 -0.00000000   0.00000000  -0.00000000   0.54900000
 -0.00000000   0.00000000  -0.00000000   0.55000000
 -0.00000000   0.00000000  -0.00000000   0.55100000
 -0.00000000   0.00000000  -0.00000000   0.55200000
 -0.00000000   0.00000000  -0.00000000   0.55300000
 -0.00000000   0.00000000  -0.00000000   0.55400000
 -0.00000000   0.00000000  -0.00000000   0.55500000
 -0.00000000   0.00000000  -0.00000000   0.55600000
 -0.00000000   0.00000000  -0.00000000   0.55700000
 -0.00000000   0.00000000  -0.00000000   0.55800000
 -0.00000000   0.00000000  -0.00000000   0.55900000
 -0.00000000   0.00000000  -0.00000000   0.56000000
 -0.00000000   0.00000000  -0.00000000   0.56100000
 -0.00000000   0.00000000  -0.00000000   0.56200000
 -0.00000000   0.00000000  -0.00000000   0.56300000
 -0.00000000   0.00000000  -0.00000000   0.56400000
 -0.00000000   0.00000000  -0.00000000   0.56500000
 -0.00000000   0.00000000  -0.00000000   0.56600000
 -0.00000000   0.00000000  -0.00000000   0.56700000
 -0.00000000   0.00000000  -0.00000000   0.56800000
 -0.00000000   0.00000000  -0.00000000   0.56900000
 -0.00000000   0.00000000  -0.00000000   0.57000000
 -0.00000000   0.00000000  -0.00000000   0.57100000
 -0.00000000   0.00000000  -0.00000000   0.57200000
 -0.00000000   0.00000000  -0.00000000   0.57300000
 -0.00000000   0.00000000  -0.00000000   0.57400000
 -0.00000000   0.00000000  -0.00000000   0.57500000
 -0.00000000   0.00000000  -0.00000000   0.57600000
 -0.00000000   0.00000000  -0.00000000   0.57700000
 -0.00000000   0.00000000  -0.00000000   0.57800000
 -0.00000000   0.00000000  -0.00000000   0.57900000
 -0.00000000   0.00000000  -0.00000000   0.58000000
